MID,IncidentID,SourceName,Date,SourceInfo
4160,4160003,BBC,9/8/98,"9/8/98, part 3: asia-pacific"
4160,4160003,Japan Economic Newswire,9/5/98,9/5/98
4160,4160003,LONDT,9/27/98,"9/27/98, International, pg. 31"
4160,4160006,DPA,9/15/98,"9/15/98, International News"
4160,4160004,DPA,9/5/98,"9/5/98, International News"
4160,4160004,LONDIND,9/11/98,9/11/98
4160,4160004,XGNS,9/12/98,9/12/98
4160,4160004,LONDT,9/11/98,"9/11/98, International, pg 17"
4160,4160004,XGNS,9/12/98,9/12/98
4160,4160004,LONDIND,10/7/98,10/7/98
4160,4160004,DPA,10/31/98,"10/31/98, International News"
4160,4160004,XGNS,11/2/98,11/2/98
4160,4160004,DPA,11/1/98,"11/1/98, International News"
4160,4160004,XGNS,11/1/98,11/1/98
4160,4160004,DPA,11/2/98,11/2/98
4160,4160004,BBC,11/1/98,11/1/98
4160,4160004,XGNS,11/1/98,11/1/98
4160,4160004,Japan Economic Newswire,11/2/98,11/2/98
4160,4160004,BBC,9/7/98,"9/7/98, Iran"
4160,4160004,AP,9/5/98,"9/5/98, International News"
4160,4160004,DPA,9/22/98,"9/22/98, International News"
4160,4160004,DPA,9/17/98,"9/17/98, International News"
4160,4160005,LONDT,9/16/98,"9/16/98, International, pg 13"
4160,4160005,LONFT,9/16/98,"9/16/98,"
4160,4160005,DPA,9/14/98,"9/14/98, International News"
4160,4160005,DPA,9/14/98,"9/14/98, International News"
4160,4160005,AP,9/15/98,"9/15/98, International News"
4160,4160008,DPA,10/2/98,10/2/98
4160,4160008,The Hindu,10/3/98,"10/3/98, News"
4160,4160008,XGNS,10/4/98,10/4/98
4160,4160008,BBC,10/3/98,10/3/98
4160,4160008,LONDIND,10/4/98,10/4/98
4160,4160009,KEES,10/19/98,"10/98, vol. 44"
4160,4160009,BBC,10/10/98,"10/10/98, South Asia"
4160,4160009,The Hindu,10/9/98,"10/9/98, News"
4160,4160009,LONDIND,10/9/98,10/9/98
4160,4160009,AP,10/8/98,"10/8/98, International News"
4160,4160009,LATIMS,10/9/98,10/9/98
4160,4160009,BBC,10/8/98,10/8/98
4160,4160009,DPA,10/8/98,10/8/98
4160,4160009,XGNS,10/8/98,10/8/98
4160,4160002,FOF,9/24/98,"d9/24/98, vol.58, # 3016, p.665-6"
4160,4160002,XGNS,8/16/98,"d8/16/98, Item # 0816133"
4160,4160002,BBC,8/21/98,"d8/21/98, Part 4: ME/D3311/MED"
4160,4160002,AP,8/28/98,"d8/28/98, AM Cycle, International News"
4160,4160002,AP,8/29/98,"d8/29/98, PM Cycle, International News"
4160,4160002,DPA,10/13/98,"d10/13/98, BC Cycle, International News"
4160,4160002,AP,11/25/98,"d11/25/98, PM cycle, International News"
4160,4160002,DPA,11/25/98,"d11/25/98, BC cycle, International News"
4160,4160002,XGNS,11/15/98,"d11/15/98, Item # 1125233"
4160,4160001,BBC,8/31/98,"d8/31/98, Part 4: ME/D3319/MED"
4160,4160001,BBC  South Asia,9/6/98,d9/6/98
4160,4160007,AP,9/24/98,"d9/24/98, AM Cycle, International News"
4160,4160007,Sunday Telegraph,9/27/98,"d9/27/98, International, p.31"
4161,4161001,DPA,5/17/99,"5/17/99, International News"
4161,4161001,XGNS,5/17/99,5/17/99
4161,4161001,Japan Economic Newswire,5/17/99,5/17/99
4161,4161001,XGNS,5/17/99,5/17/99
4162,4162001,South African Press Association,9/9/94,9/9/94 (BBC translation 9/10/94)
4162,4162001,AP,9/14/94,9/14/94
4162,4162001,UP,8/25/94,8/25/94
4162,4162002,South African Press Association,9/9/94,9/9/94 (BBC translation 9/10/94).
4162,4162002,AP,9/14/94,LN 9-14-94
4162,4162002,United Press,8/25/94,LN 8-25-94
4163,4163001,Deutsche Presse-Agentur,12/28/94,Lexis_nexus 12/28/94
4164,4164001,Independent (London),2/14/94,2/14/94 Page 10 - International Section
4164,4164001,Radiodiffusion Nationale Tchadienne,2/13/94,2/13/94 (BBC translation 2/15/94)
4164,4164001,AP,5/31/94,5/31/94
4165,4165001,Deutsche Presse-Agentur,6/14/95,6/14/95
4165,4165001,BBC,6/15/95,6/15/95
4166,4166005,Xinhau News Agency,5/7/97,5/7/97
4166,4166005,Xinhau News Agency,5/22/97,5/22/97
4166,4166001,AP,2/5/96,2/5/96
4166,4166001,Xinhau News Agency,2/6/96,2/6/96
4166,4166001,Indepedent (London),2/6/96,2/6/96
4166,4166001,Xinhau,2/7/96,2/7/96
4166,4166004,Deutsch Presse-Agentur,5/14/96,5/14/96
4166,4166004,Xinhua News Agency,6/4/96,6/4/96
4166,4166004,Africa News Service,7/19/96,Jul-96
4166,4166004,Xinhua News Agency,7/8/96,7/8/96
4166,4166002,Xinhau News Agency,7/8/96,7/8/96
4166,4166002,AP,4/27/96,4/27/96
4166,4166002,New York Times,5/7/96,"5/7/96 Section A, Page 5, Col 3"
4166,4166002,Xinhau News Agency,5/3/96,5/3/96
4166,4166002,Xinhau News Agency,5/4/96,5/4/96
4166,4166002,Xinhau News Agency,5/5/96,5/5/96
4166,4166002,Xinhau News Agency,5/6/96,5/6/96
4166,4166002,Deutsche Presse Agentur,5/6/96,5/6/96
4166,4166002,Xinhau News Agency,5/7/96,5/7/96
4166,4166002,Daily Telegraph,5/7/96,5/7/96
4166,4166002,AP,5/7/96,5/7/96
4166,4166003,DPA,5/14/96,5/14/96
4168,4168001,BBC,5/20/95,"May 20, 1995, Saturday; AL/2308/A; quoting: Radio Mozambique; 0500gmt, 19 May 95"
4168,4168001,BBC,5/22/95,"May 22, 1995, Monday; AL/2309/A; quoting: Radio France Internationale; 1830gmt, 19 May 95"
4169,4169001,Radio Mozambique,1/18/94,1/18/94 (BBC translation 1/20/94).
4170,4170001,XGNS,11/18/96,"November 18, 1996, Monday; Item #: 1118090; ""zairean troops massed in border areas with uganda"""
4170,4170002,XGNS,11/30/96,"November 30, 1996, Saturday; Item #: 1130123; ""ugandan troops pursue rebels into zaire"""
4170,4170002,The Gazette (Montreal),12/2/96,"December 2, 1996, Monday; Final Edition; Pg. A1; ""Uganda, Zaire trade threats..."""
4170,4170002,VANSUN,12/2/96,"December 2, 1996, Monday; Final Edition; Pg. A8; ""Zaire, Uganda exchange threats..."""
4170,4170002,BBC,12/2/96,"December 2. 1996, Monday; AL/D2784/A; quoting: RFI, 1100gmt, 30 Nov 96"
4170,4170002,AFX,12/2/96,"December 2, 1996, Monday; ""Uganda denies capturing Zairean town of Beni"""
4170,4170002,XGNS,12/4/96,"December 4, 1996, Wednesday; Item #: 1204104; ""uganda admits pursuing rebels into zaire"""
4170,4170002,BBC,12/4/96,"December 4, 1996, Wednesday; AL/D2786/A; quoting: RFI, 1730gmt, 2 Dec 96"
4170,4170002,BBC,12/5/96,"December 5, 1996, Thursday; AL/D2787/A; quoting: RTBF Radio 1, Brussels, 1600gmt, 3 Dec 96"
4170,4170002,XGNS,12/10/96,"December 10, 1996, Tuesday; Item #: 1210132; ""uganda army leaves zairean border town"""
4170,4170002,XGNS,12/13/96,"December 13, 1996, Friday; Item #: 1213303; ""uganda's statement on zaire's accusation"""
4171,4171003,XGNS,4/26/97,d 4/26/1997
4171,4171003,XGNS,4/30/97,d 4/30/1997
4171,4171002,XGNS,4/26/97,d 4/26/1997
4171,4171002,XGNS,4/30/97,d 4/30/1997
4171,4171002,XGNS,4/25/97,d 4/25/1997
4171,4171001,AP,1/11/97,d 1/11/1997
4171,4171004,BBC,6/5/97,d 6/5/1997
4171,4171007,BBC,6/5/97,d 6/5/1997
4171,4171007,BBC,6/5/97,d 6/5/1997
4171,4171007,BBC,6/6/97,d 6/6/1997
4171,4171005,BBC,6/5/97,d 6/5/1997
4171,4171005,BBC,6/5/97,d 6/5/1997
4171,4171005,BBC,6/6/97,d 6/6/1997
4171,4171006,BBC,6/5/97,d 6/5/1997
4171,4171006,BBC,6/5/97,d 6/5/1997
4171,4171006,BBC,6/6/97,d 6/6/1997
4171,4171009,UPI,8/7/97,d 8/7/1997
4171,4171009,AP,8/7/97,d 8/7/1997
4171,4171008,UPI,8/7/97,d 8/7/1997
4172,4172001,UPI,2/6/97,d 2/6/1997
4172,4172001,BBC,2/8/97,d 2/8/1997
4172,4172001,AFP,2/8/97,d 2/8/1997
4172,4172001,BBC,2/10/97,d 2/10/1997
4172,4172001,BBC,2/10/97,d 2/10/1997
4172,4172001,FOF,1997,y 1997 p. 136
4173,4173001,BBC,7/17/96,7/17/96
4173,4173001,BBC,7/23/96,7/23/96
4174,4174001,BBC,9/15/97,9/15/97
4175,4175003,Defense and Security,12/16/98,12/16/98
4175,4175003,TASS,12/15/98,12/15/98
4175,4175005,BBC,2/1/99,2/1/99
4175,4175007,Defense and Security,3/3/99,3/3/99
4175,4175010,BBC,6/28/99,6/28/99
4175,4175010,BBC,6/16/99,6/16/99
4175,4175010,BBC,6/16/99,6/16/99
4175,4175010,AFP,6/17/99,6/17/99
4175,4175010,BBC,6/21/99,6/21/99
4175,4175010,AFP,6/21/99,6/21/99
4175,4175010,BBC,6/21/99,6/21/99
4175,4175012,BBC,6/30/99,6/30/99
4175,4175011,Middle East News,7/18/99,7/18/99
4175,4175013,BBC,8/12/99,8/12/99
4175,4175014,AFP,8/26/99,8/26/99
4175,4175016,BBC,10/6/99,10/6/99
4175,4175006,Global News Wire,2/19/99,2/19/99
4175,4175008,BBC,4/12/99,4/12/99
4175,4175008,BBC,4/14/99,4/14/99
4175,4175002,The Washington Post,6/24/98,"June 24, 1998. Section A; Page A20."
4175,4175001,The independent (London),2/13/98,"February 13, 1998. News; Page 15."
4175,4175004,Global News Wire.,1/23/99,"January 23, 1999."
4175,4175009,Agence France Presse.,6/14/99,"June 14, 1999. International News."
4175,4175009,BBC Summary of World Broadcasts.,6/21/99,"June 21, 1999. Part 1 The Former USSR."
4175,4175009,BBC Summary of World Broadcasts.,6/21/99,"June 21, 1999. Part 1 The Former USSR."
4175,4175015,Agence France Presse.,8/26/99,"August 26, 1999. International News."
4176,4176001,BBC,5/26/97,"5/26/97, Part 3: Asia-Pacific"
4176,4176001,DPA,5/25/97,"5/25/97, International News"
4176,4176001,TSTAR,5/27/97,"5/27/97, News, pg A16"
4176,4176001,BBC,5/27/97,"5/27/97, Part 1 Former USSR"
4176,4176001,BBC,5/27/97,"5/27/97, Part 1 Former USSR"
4176,4176002,BBC,5/26/97,"5/26/97, Part 3: Asia-Pacific"
4176,4176002,DPA,5/25/97,"5/25/97, International News"
4176,4176002,TSTAR,5/27/97,"5/27/97, News, pg A16"
4176,4176002,BBC,5/27/97,"5/27/97, Part 1 Former USSR"
4176,4176002,BBC,5/27/97,"5/27/97, Part 1 Former USSR"
4177,4177001,BBC,4/11/99,4/11/99
4178,4178001,BBC,10/14/99,10/14/99
4179,4179001,INTRN,8/19/99,8/19/99
4179,4179001,BBC,8/16/99,8/16/99
4179,4179001,DPA,8/16/99,8/16/99
4179,4179001,XGNS,8/16/99,8/16/99
4179,4179001,KEES,8/19/99,"8/99, pg 43099"
4179,4179001,XGNS,8/16/99,8/16/99
4179,4179002,KEES,10/19/99,"10/99, pg 43211"
4179,4179002,INTRN,10/6/99,10/6/99
4179,4179002,BBC,10/12/99,10/12/99
4179,4179002,BBC,10/6/99,10/6/99
4179,4179002,DPA,10/3/99,"10/3/99, International News"
4179,4179002,BBC,10/4/99,10/4/99
4180,4180001,AFP,5/15/99,"5/15/99, International News"
4180,4180002,BBC,7/17/99,"7/17/99, Part 3: Asia-Pacific"
4180,4180002,TASS,7/16/99,7/16/99
4180,4180002,Japan Economic Newswire,7/15/99,7/15/99
4182,4182003,,,"News, p. A8"
4182,4182002,,,"News, P. A8"
4182,4182004,,,"Nicosia, p. A10"
4182,4182006,Lexis/Nexis NYT news service,,p. A11
4182,4182006,Lexis/Nexis UPI,,p. A9
4182,4182006,,,p. 1
4182,4182005,Lexis/Nexis NYT news service,,p. A11
4182,4182005,Lexis/Nexis,,"AP. August 1, 1993"
4182,4182005,Lexis/Nexis,7/31/93,"Xinhua News service July 31, 1993"
4182,4182008,Lexis/Nexis-Xinhua News Agency,,Item #0819235
4182,4182008,Lexis/Nexis-CNN News,,Item #502 - 3
4182,4182009,Lexis/Nexis,,Item #0819235
4182,4182011,,,Item #228954
4182,4182012,Lexis/nexis,1/4/94,"BBC, Jan 4. 1994"
4182,4182013,Lexis/Nexis,1/7/94,"Jerusalem Post Jan 7, 1994"
4182,4182014,Lexis/Nexis,,AP
4182,4182015,Lexis/Nexis,2/8/94,"NYT, Feb. 8, 1994"
4182,4182015,Lexis/Nexis,,"AP. Feb 8, 1994"
4182,4182016,Lexis/Nexis,,"Mideast Mirror, Vol. 8, no. 33"
4182,4182017,Lexis/Nexis,19-Feb,"UPI, Feb. 19"
4182,4182018,Lexis/Nexis,,"UPI, AP, ABC"
4182,4182019,Lexis/Nexis,28-Feb,"UPI, Feb 28"
4182,4182019,Lexis/Nexis,1-Mar,BBC March 1
4182,4182020,Lexis/Nexis,8-Mar,"UPI, March 8, 10, 11"
4182,4182020,Lexis/Nexis,9-Mar,"AP, March 9"
4182,4182020,Lexis/Nexis,10-Mar,BBC March 10
4182,4182020,Lexis/Nexis,10-Mar,"Xinuha News, March 10"
4182,4182021,Lexis/Nexis,18-Mar,"Xinhua, Mar. 18"
4182,4182021,Lexis/Nexis,19-Mar,"BBC, Mar. 19"
4182,4182021,Lexis/Nexis,21-Mar,"Xinhua, Mar 21"
4182,4182021,Lexis/Nexis,21-Mar,"UPI, Mar 21"
4182,4182021,Lexis/Nexis,20-Mar,"Middle East Record, Mar 20"
4182,4182021,Lexis/Nexis,21-Mar,"AP, Mar. 21"
4182,4182021,Lexis/Nexis,22-Mar,"Xinhua, Mar. 22"
4182,4182021,Lexis/Nexis,23-Mar,"AP, Mar 23"
4182,4182021,Lexis/Nexis,24-Mar,BBC Mar. 24
4182,4182021,Lexis/Nexis,25-Mar,"UPI, Mar. 25"
4182,4182021,Lexis/Nexis,26-Mar,"Xinhua, Mar. 26"
4182,4182021,Lexis/Nexis,27-Mar,"BBC, Mar. 27"
4182,4182021,Lexis/Nexis,30-Mar,"Xinhua, Mar. 30"
4182,4182021,Lexis/Nexis,30-Mar,"UPI, Mar. 30"
4182,4182021,Lexis/Nexis,31-Mar,"UPI, Mar. 31"
4182,4182021,Lexis/Nexis,1-Mar,"BBC, Apr. 1"
4182,4182022,Lexis/Nexis,6-Mar,"AP, Apr. 6"
4182,4182022,Lexis/Nexis,9-Mar,"Xinhua, Apr. 9"
4182,4182022,Lexis/Nexis,10-Mar,"UPI, Apr. 10"
4182,4182023,Lexis/Nexis,14-Mar,"Xinhua, Apr. 14"
4182,4182023,Lexis/Nexis,15-Mar,UPI Apr. 15
4182,4182024,Lexis/Nexis,19-Mar,UPI Apr. 19
4182,4182024,Lexis/Nexis,20-Mar,UPI APR. 20
4182,4182024,Lexis/Nexis,20-Mar,"AP, Apr 20"
4182,4182024,Lexis/Nexis,21-Mar,"UPI, Apr. 21"
4182,4182025,Lexis/Nexis,25-Mar,"UPI, Apr. 25"
4182,4182025,Lexis/Nexis,27-Mar,"UPI, Apr. 27"
4182,4182025,Lexis/Nexis,28-Mar,"UPI, Apr. 28"
4182,4182025,Lexis/Nexis,28-Mar,"NYT, Apr. 28"
4182,4182026,Lexis/Nexis,10-May,"Xinhua, May 10"
4182,4182026,Lexis/Nexis,10-May,"UPI, May 10"
4182,4182026,Lexis/Nexis,10-May,"Press Assn. Ltd, May 10"
4182,4182026,Lexis/Nexis,10-May,"NYT, May 11"
4182,4182026,Lexis/Nexis,12-May,"BBC, May 12"
4182,4182026,Lexis/Nexis,13-May,AP. May 13
4182,4182026,Lexis/Nexis,17-May,"UPI, May 17"
4182,4182026,Lexis/Nexis,18-May,"AP, May 18"
4182,4182026,Lexis/Nexis,20-May,"UPI, May 20"
4182,4182026,Lexis/Nexis,20-May,"AP, May 20"
4182,4182026,Lexis/Nexis,20-May,"UPI, May 21"
4182,4182026,Lexis/Nexis,22-May,"NYT, May 22-23"
4182,4182026,Lexis/Nexis,24-May,"AP, May 24"
4182,4182026,Lexis/Nexis,25-May,"UPI, May 25"
4182,4182026,Lexis/Nexis,25-May,"AP, May 25"
4182,4182026,Lexis/Nexis,27-May,"Jerusalem Post, May 27"
4182,4182028,Lexis/Nexis,1-Jun,"UPI, June1"
4182,4182028,Lexis/Nexis,2-Jun,"Xinhua, June 2"
4182,4182028,Lexis/Nexis,2-Jun,"UPI, June 2"
4182,4182028,Lexis/Nexis,3-Jun,"AP, June 3"
4182,4182028,Lexis/Nexis,1-Jun,"UPI June 4-8, 9-12"
4182,4182028,Lexis/Nexis,9-Jun,"Jerusalem Post, June 9"
4182,4182031,Lexis/Nexis,16-Jun,"UPI, June 16"
4182,4182031,Lexis/Nexis,16-Jun,"AP, June 16"
4182,4182031,Lexis/Nexis,17-Jun,"Xinhua, June 17"
4182,4182031,Lexis/Nexis,17-Jun,UPI June 17
4182,4182031,Lexis/Nexis,17-Jun,"AP, June 17"
4182,4182031,Lexis/Nexis,18-Jun,"Xinhua, June 18"
4182,4182031,Lexis/Nexis,19-Jun,"AP, June 19"
4182,4182031,Lexis/Nexis,20-Jun,"Xinhua, June 20"
4182,4182031,Lexis/Nexis,20-Jun,"UPI, June 20"
4182,4182031,Lexis/Nexis,20-Jun,"BBC, June 20"
4182,4182031,Lexis/Nexis,23-Jun,"UPI, June 23"
4182,4182031,Lexis/Nexis,23-Jun,"BBC, June 23"
4182,4182031,Lexis/Nexis,23-Jun,"AP, June 23"
4182,4182031,Lexis/Nexis,24-Jun,"Xinhua, June 24"
4182,4182032,Lexis/Nexis,30-Jun,"UPI, June 30"
4182,4182032,Lexis/Nexis,30-Jun,"AP, June 30"
4182,4182033,Lexis/Nexis,2-Jul,"AP, July 2"
4182,4182033,Lexis/Nexis,4-Jul,"AP, July 4"
4182,4182033,Lexis/Nexis,4-Jul,AFX News July 4
4182,4182033,Lexis/Nexis,6-Jul,"Xinhua, July 6"
4182,4182033,Lexis/Nexis,7-Jul,"Deutsche Presse, July 7"
4182,4182033,Lexis/Nexis,10-Jul,"AP, July 10"
4182,4182033,Lexis/Nexis,11-Jul,"UPI, July 11"
4182,4182033,Lexis/Nexis,11-Jul,"Xinhua, July 11"
4182,4182030,Lexis/Nexis,2-Jun,UPI June 2
4182,4182034,Lexis/Nexis,17-Jul,"UPI, July 17"
4182,4182034,Lexis/Nexis,18-Jul,"UPI, July 18"
4182,4182034,Lexis/Nexis,20-Jul,"Xinhua, July 20"
4182,4182034,Lexis/Nexis,21-Jul,"Jerusalem Post, July 21"
4182,4182039,Lexis/Nexis,24-Jul,"UPI, July 24"
4182,4182039,Lexis/Nexis,25-Jul,"Xinhua, July 25"
4182,4182039,Lexis/Nexis,25-Jul,"UPI, July 25"
4182,4182039,Lexis/Nexis,26-Jul,"Xinhua, July 26"
4182,4182039,Lexis/Nexis,26-Jul,"UPI, July 26"
4182,4182035,Lexis/Nexis,18-Jul,"UPI, July 18"
4182,4182035,Lexis/Nexis,20-Jul,"Xinhua, July 20"
4182,4182035,Lexis/Nexis,20-Jul,"UPI, July 20"
4182,4182038,Lexis/Nexis,23-Jul,"AP, July 23"
4182,4182038,Lexis/Nexis,24-Jul,"Xinhua, July 24"
4182,4182038,Lexis/Nexis,24-Jul,UPI July 24
4182,4182038,Lexis/Nexis,25-Jul,"Xinhua, July 25"
4182,4182038,Lexis/Nexis,25-Jul,"UPI, July 25"
4182,4182038,Lexis/Nexis,26-Jul,"Xinhua, July 26"
4182,4182038,Lexis/Nexis,26-Jul,"UPI, July 26"
4182,4182038,Lexis/Nexis,27-Jul,"Deutsche Presse Agentur, July 27"
4182,4182038,Lexis/Nexis,28-Jul,"UPI, July 28"
4182,4182038,Lexis/Nexis,31-Jul,"UPI, July 31"
4182,4182038,Lexis/Nexis,31-Jul,"Deutsche Presse Agentur, July 31"
4182,4182038,Lexis/Nexis,2-Aug,"Deutsche Presse Agentur, Aug. 2"
4182,4182038,Lexis/Nexis,3-Aug,"UPI Aug, 3"
4182,4182038,Lexis/Nexis,4-Aug,"UPI, AP, AFX News, Aug, 4"
4182,4182038,Lexis/Nexis,5-Aug,"Xinhua, Aug. 5"
4182,4182038,Lexis/Nexis,6-Aug,"Deutsche Presse Agentur, Aug. 6"
4182,4182038,Lexis/Nexis,6-Aug,"Xinhua, Aug. 6"
4182,4182038,Lexis/Nexis,7-Aug,"Xinhua, Aug. 7"
4182,4182038,Lexis/Nexis,8-Aug,"UPI, Aug. 8"
4182,4182040,Lexis/Nexis,2-Aug,"Deutsche Presse Agentur, Aug. 2"
4182,4182040,Lexis/Nexis,2-Aug,"UPI, Aug. 2"
4182,4182040,Lexis/Nexis,3-Aug,"UPI, Aug. 3"
4182,4182040,Lexis/Nexis,,"UPI, AP, AFX News"
4182,4182040,Lexis/Nexis,5-Aug,"Xinhua, Aug. 5"
4182,4182040,Lexis/Nexis,6-Aug,"Deutsche Presse Agentur, Aug. 6"
4182,4182040,Lexis/Nexis,8-Aug,"Xinhua, Aug. 6-7"
4182,4182040,Lexis/Nexis,9-Aug,"UPI, Aug. 8-9"
4182,4182041,Lexis/Nexis,11-Aug,"AP, Aug. 11"
4182,4182041,Lexis/Nexis,12-Aug,UPI. Aug. 12
4182,4182041,Lexis/Nexis,12-Aug,"Deutsche Presse Agentur, Aug. 12"
4182,4182042,Lexis/Nexis,15-Aug,"UPI, Aug. 15"
4182,4182042,Lexis/Nexis,16-Aug,"UPI, Aug. 16"
4182,4182042,Lexis/Nexis,17-Aug,"UPI, Aug. 17"
4182,4182042,Lexis/Nexis,18-Aug,"Xinhua, Aug. 18"
4182,4182042,Lexis/Nexis,18-Aug,"UPI, Aug. 18"
4182,4182042,Lexis/Nexis,20-Aug,"Xinhua, Aug. 20"
4182,4182042,Lexis/Nexis,20-Aug,"UPI, Aug. 20"
4182,4182043,Lexis/Nexis,22-Aug,"UPI, Aug. 22"
4182,4182043,Lexis/Nexis,22-Aug,"ME News Items, Aug. 22/Israel radio"
4182,4182043,Lexis/Nexis,23-Aug,"Xinhua, Aug. 23"
4182,4182043,Lexis/Nexis,24-Aug,"Xinhua, Aug. 24"
4182,4182043,Lexis/Nexis,26-Aug,"Deutsche Presse Agentur, Aug. 26"
4182,4182043,Lexis/Nexis,27-Aug,"UPI, Aug. 27"
4182,4182045,Lexis/Nexis,8-Sep,"Xinhua, Sept. 8"
4182,4182045,Lexis/Nexis,8-Sep,"UPI, Sept. 8"
4182,4182046,Lexis/Nexis,10-Sep,"UPI, Sept. 10"
4182,4182047,Lexis/Nexis,13-Sep,"UPI, Sept. 13"
4182,4182048,Lexis/Nexis,16-Sep,"UPI, Sept. 16"
4182,4182049,Lexis/Nexis,19-Sep,"Xinhua, Sept. 19"
4182,4182049,Lexis/Nexis,20-Sep,"Deutsche Presse Agentur, Sept. 20"
4182,4182049,Lexis/Nexis,20-Sep,"UPI, Sept. 20"
4182,4182049,Lexis/Nexis,21-Sep,"UPI, Sept. 21"
4182,4182049,Lexis/Nexis,22-Sep,"UPI, Sept. 22"
4182,4182049,Lexis/Nexis,23-Sep,"UPI, Sept. 23"
4182,4182050,Lexis/Nexis,26-Sep,"UPI, Sept. 26"
4182,4182050,Lexis/Nexis,27-Sep,"Deutsche Presse Agentur, Sept. 27"
4182,4182050,Lexis/Nexis,28-Sep,"UPI, Sept. 28"
4182,4182051,Lexis/Nexis,2-Oct,"Xinhua, Oct 2"
4182,4182051,Lexis/Nexis,2-Oct,"Deutsche Presse Agentur, Oct. 2"
4182,4182051,Lexis/Nexis,2-Oct,"AP, Oct. 2"
4182,4182052,Lexis/Nexis,6-Oct,"Deutsche Presse Agentur, Oct. 6"
4182,4182053,Lexis/Nexis,19-Oct,"Deutsche Presse Agentur, Oct. 19"
4182,4182053,Lexis/Nexis,1-Oct,"Xinhua, Oct. 20"
4182,4182053,Lexis/Nexis,21-Oct,"Xinhua, Oct. 21"
4182,4182053,Lexis/Nexis,21-Oct,"UPI, Oct. 21"
4182,4182054,Lexis/Nexis,26-Oct,"Xinhua, Oct. 26"
4182,4182054,Lexis/Nexis,26-Oct,"AP, Oct. 26"
4182,4182054,Lexis/Nexis,27-Oct,"UPI, Oct. 27"
4182,4182054,Lexis/Nexis,29-Oct,"Xinhua, Oct. 29"
4182,4182054,Lexis/Nexis,29-Oct,"UPI, Oct. 29"
4182,4182054,Lexis/Nexis,30-Oct,"Xinhua, Oct. 30"
4182,4182054,Lexis/Nexis,1-Nov,"Xinhua, Nov. 1"
4182,4182054,Lexis/Nexis,2-Nov,"UPI, Nov. 2"
4182,4182054,Lexis/Nexis,4-Nov,"Deutsche Presse Agentur, Nov. 4"
4182,4182054,Lexis/Nexis,4-Nov,"UPI, Nov. 4"
4182,4182055,Lexis/Nexis,8-Nov,"UPI, Nov. 8"
4182,4182055,Lexis/Nexis,10-Nov,"Xinhua, Nov. 10"
4182,4182055,Lexis/Nexis,10-Nov,"UPI, Nov. 10"
4182,4182055,Lexis/Nexis,11-Nov,"UPI, Nov. 11"
4182,4182055,Lexis/Nexis,12-Nov,"UPI, Nov. 12"
4182,4182055,Lexis/Nexis,13-Nov,"UPI, Nov. 13"
4182,4182055,Lexis/Nexis,15-Nov,"BBC, Israeli radio, Nov. 15"
4182,4182055,Lexis/Nexis,16-Nov,"UPI, Nov. 16"
4182,4182056,Lexis/Nexis,21-Nov,"Middle East New Items, Nov. 21"
4182,4182056,Lexis/Nexis,21-Nov,"AP, Nov. 21"
4182,4182056,Lexis/Nexis,23-Nov,"UPI, Nov. 23"
4182,4182057,Lexis/Nexis,28-Nov,"UPI, Nov. 28"
4182,4182057,Lexis/Nexis,29-Nov,"Deutsche Presse Agentur, Nov. 29"
4182,4182058,Lexis/Nexis,4-Dec,"UPI, Dec. 4"
4182,4182058,Lexis/Nexis,4-Dec,"Deutsche Presse Agentur, Dec. 4"
4182,4182058,Lexis/Nexis,6-Dec,"Xinhua, Dec. 6"
4182,4182058,Lexis/Nexis,6-Dec,"UPI, Dec. 6."
4182,4182059,Lexis/Nexis,9-Dec,"UPI, Dec. 9"
4182,4182059,Lexis/Nexis,10-Dec,"BBC, Dec. 10"
4182,4182059,Lexis/Nexis,11-Dec,"UPI, Dec. 11"
4182,4182059,Lexis/Nexis,11-Dec,"Deutsche Presse Agentur, Dec. 11"
4182,4182059,Lexis/Nexis,12-Dec,"UPI, Dec. 12"
4182,4182059,Lexis/Nexis,14-Dec,"ME News Items, Dec. 14"
4182,4182059,Lexis/Nexis,14-Dec,"Deutsche Presse Agentur, Dec. 14"
4182,4182059,Lexis/Nexis,15-Dec,"Deutsche Presse Agentur, Dec. 15"
4182,4182060,Lexis/Nexis,19-Dec,"Xinhua, Dec. 19"
4182,4182060,Lexis/Nexis,19-Dec,"UPI, Dec. 19"
4182,4182060,Lexis/Nexis,20-Dec,"Xinhua, Dec. 20"
4182,4182061,Lexis/Nexis,23-Dec,"Xinhua, Dec. 23"
4182,4182061,Lexis/Nexis,23-Dec,"UPI, Dec. 23"
4182,4182061,Lexis/Nexis,24-Dec,"UPI, Dec. 24"
4182,4182062,Lexis/Nexis,28-Dec,"UPI, Dec. 28"
4182,4182062,Lexis/Nexis,29-Dec,"UPI, Dec. 29"
4182,4182063,Lexis/Nexis,5-Dec,"Deutsche Presse Agentur, Jan. 5"
4182,4182063,Lexis/Nexis,7-Jan,"Xinhua, Jan. 7"
4182,4182063,Lexis/Nexis,9-Jan,"Xinhua, Jan 9"
4182,4182063,Lexis/Nexis,9-Jan,"UPI, Jan. 9"
4182,4182063,Lexis/Nexis,10-Jan,"Xinhua, Jan. 10"
4182,4182063,Lexis/Nexis,10-Jan,AP. Jan. 10
4182,4182063,Lexis/Nexis,11-Jan,"Xinhua, Jan. 11"
